plan_id,programme,n_pieces,mode,budget,valide_avant,valide_apres,n_pieces_apres,cellules,recouvrements_avant,part_jour_avant,part_trou_avant,morceaux_avant,cote_m,deplacement_max_m,deplacement_relatif,temps_ms,statut
hd07_003,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,16,False,True,8,110,0.750,0.1392,0.0000,5,11.475,1.822046,0.1588,5.360,ok
hd07_004,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,base,,False,False,,110,1.000,0.2163,0.0000,4,11.200,,,5.416,invariant_viole
hd07_004,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,0,False,False,,110,1.000,0.2163,0.0000,4,11.200,,,1.263,trame
hd07_004,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,4,False,False,,110,1.000,0.2163,0.0000,4,11.200,,,1.397,trame
hd07_004,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,8,False,True,8,110,1.000,0.2163,0.0000,4,11.200,2.368660,0.2115,7.649,ok
hd07_004,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,16,False,True,8,110,1.000,0.2163,0.0000,4,11.200,2.368660,0.2115,7.442,ok
hd07_005,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,base,,False,False,,126,0.750,0.3773,0.0000,5,10.786,,,4.382,invariant_viole
hd07_005,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,0,False,False,,126,0.750,0.3773,0.0000,5,10.786,,,1.205,trame
hd07_005,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,4,False,False,,126,0.750,0.3773,0.0000,5,10.786,,,2.013,trame
hd07_005,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,8,False,False,,126,0.750,0.3773,0.0000,5,10.786,,,2.051,trame
hd07_005,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,8,pavage,16,False,True,8,126,0.750,0.3773,0.0000,5,10.786,7.014876,0.6504,5.452,ok
