plan_id,programme,graphe,n_pieces,mode,budget,largeur_min,valide_avant,valide_apres,n_pieces_apres,cote_min_apres,intact,cellules,recouvrements_avant,part_jour_avant,part_trou_avant,morceaux_avant,cote_m,deplacement_max_m,deplacement_relatif,temps_ms,statut
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,7.277,invariant_viole
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,1.090,trame
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,3.694,infaisable
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,3.549,infaisable
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,4.458,infaisable
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,30,0.500,0.1759,0.0000,3,10.932,3.626419,0.3317,4.520,ok
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,5.169,infaisable
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,3.971,infaisable
hd00_000,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,30,0.500,0.1759,0.0000,3,10.932,,,3.520,infaisable
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.500,0.2309,0.0000,3,9.902,,,3.087,invariant_viole
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.500,0.2309,0.0000,3,9.902,,,1.078,trame
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,0.9973,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,3.265,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,0.9973,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,3.362,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,0.9973,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,2.761,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.9973,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,2.928,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,0.9973,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,2.771,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,1.0000,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,2.726,ok
hd00_001,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,1.8000,True,42,0.500,0.2309,0.0000,3,9.902,8.068782,0.8149,3.246,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.000,0.3499,0.0000,4,9.223,,,1.991,invariant_viole
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.000,0.3499,0.0000,4,9.223,,,0.774,trame
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,0.9973,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,3.439,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,0.9973,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,3.604,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,0.9973,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,3.707,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.9973,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,5.468,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,0.9973,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,4.984,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,1.0000,True,42,0.000,0.3499,0.0000,4,9.223,6.618214,0.7176,3.167,ok
hd00_002,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,1.8000,True,42,0.000,0.3499,0.0000,4,9.223,6.255572,0.6783,8.114,ok
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,2.639,invariant_viole
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,0.801,trame
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,4.027,infaisable
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,3.489,infaisable
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,4.598,infaisable
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,24,1.000,0.1957,0.0000,2,8.327,2.538493,0.3048,2.797,ok
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,2.592,infaisable
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,3.791,infaisable
hd00_003,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,24,1.000,0.1957,0.0000,2,8.327,,,2.940,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,2.350,invariant_viole
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,0.650,trame
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,0.746,trame
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,2.782,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,2.719,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,3.419,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,3.124,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,3.012,infaisable
hd00_004,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,35,0.500,0.2085,0.0000,3,10.267,,,2.840,infaisable
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.500,0.4625,0.0000,3,10.386,,,1.793,invariant_viole
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.500,0.4625,0.0000,3,10.386,,,0.641,trame
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,3.199,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,2.670,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,2.517,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,2.633,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,2.724,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,1.4506,True,42,0.500,0.4625,0.0000,3,10.386,5.530289,0.5325,3.665,ok
hd00_005,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,1.8000,True,42,0.500,0.4625,0.0000,3,10.386,5.180856,0.4988,2.840,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,49,0.500,0.3126,0.0000,3,10.024,,,2.270,invariant_viole
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,49,0.500,0.3126,0.0000,3,10.024,,,0.661,trame
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,0.9973,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,2.479,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,0.9973,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,2.772,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,0.9973,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,3.765,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.9973,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,3.153,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,0.9973,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,3.642,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,1.0000,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,3.400,ok
hd00_006,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,1.8000,True,49,0.500,0.3126,0.0000,3,10.024,11.241898,1.1215,3.817,ok
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,2.139,invariant_viole
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.696,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.799,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.811,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.772,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.758,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.758,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.778,trame
hd00_007,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,49,1.000,0.2861,0.0000,2,9.899,,,0.796,trame
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,1.868,invariant_viole
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,0.621,trame
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,4.617,infaisable
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,3.363,infaisable
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,4.208,infaisable
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,24,0.500,0.3696,0.0000,3,10.932,5.802270,0.5307,2.658,ok
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,3.344,infaisable
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,2.975,infaisable
hd00_008,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,24,0.500,0.3696,0.0000,3,10.932,,,3.246,infaisable
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,21,0.000,0.3322,0.0000,4,10.146,,,3.536,invariant_viole
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,21,0.000,0.3322,0.0000,4,10.146,,,0.966,trame
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,3.334,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,2.805,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,2.875,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,3.303,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,2.742,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,3.759,ok
hd00_009,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,3.1731,True,21,0.000,0.3322,0.0000,4,10.146,5.167647,0.5093,4.874,ok
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,4.033,invariant_viole
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,1.193,trame
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,5.175,infaisable
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,2.903,infaisable
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,2.848,infaisable
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,30,1.000,0.1741,0.0000,2,10.418,6.890196,0.6614,2.626,ok
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,3.330,infaisable
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,3.922,infaisable
hd00_010,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,30,1.000,0.1741,0.0000,2,10.418,,,4.572,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,1.924,invariant_viole
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,0.633,trame
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,3.248,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,3.211,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,2.736,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,42,0.500,0.2587,0.0000,3,9.648,5.892930,0.6108,3.420,ok
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,2.727,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,3.085,infaisable
hd00_011,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,42,0.500,0.2587,0.0000,3,9.648,,,2.982,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,2.313,invariant_viole
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,0.705,trame
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,2.839,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,4.481,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,3.336,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,42,0.500,0.5490,0.0000,3,9.738,5.439628,0.5586,3.429,ok
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,3.136,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,2.787,infaisable
hd00_012,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,42,0.500,0.5490,0.0000,3,9.738,,,4.611,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,3.644,invariant_viole
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,1.051,trame
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,3.990,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,4.050,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,4.537,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,28,0.500,0.1214,0.0000,3,9.331,2.901135,0.3109,4.413,ok
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,3.487,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,3.592,infaisable
hd00_013,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,28,0.500,0.1214,0.0000,3,9.331,,,5.079,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,4.083,invariant_viole
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,1.235,trame
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,3.844,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,4.165,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,3.606,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,35,0.500,0.5611,0.0000,3,13.145,7.615479,0.5794,2.985,ok
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,7.719,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,4.217,infaisable
hd00_014,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,35,0.500,0.5611,0.0000,3,13.145,,,4.170,infaisable
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,2.773,invariant_viole
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,1.019,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,1.386,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,0.936,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,0.986,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,1.090,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,1.145,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,1.398,trame
hd00_015,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,42,0.500,0.3809,0.0000,3,9.746,,,2.484,trame
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,4.602,invariant_viole
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,1.211,trame
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,1.204,trame
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,4.426,infaisable
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,4.470,infaisable
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,35,0.000,0.6571,0.0000,4,10.418,11.604540,1.1139,3.257,ok
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,3.175,infaisable
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,3.214,infaisable
hd00_016,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,False,,,,35,0.000,0.6571,0.0000,4,10.418,,,3.539,infaisable
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,36,0.500,0.2064,0.0000,3,8.946,,,1.931,invariant_viole
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,36,0.500,0.2064,0.0000,3,8.946,,,0.611,trame
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,True,4,0.7253,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,2.445,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,True,4,0.7253,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,2.501,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,True,4,0.7253,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,2.511,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.7253,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,3.531,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.25,False,True,4,0.7253,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,3.816,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.00,False,True,4,1.0000,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,4.165,ok
hd00_017,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,1.80,False,True,4,1.8000,True,36,0.500,0.2064,0.0000,3,8.946,4.351703,0.4864,3.090,ok
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,base,,0.50,False,False,,,,15,0.500,0.1266,0.0000,3,7.516,,,1.899,invariant_viole
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,pavage,0,0.50,False,False,,,,15,0.500,0.1266,0.0000,3,7.516,,,1.030,trame
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,pavage,4,0.50,False,False,,,,15,0.500,0.1266,0.0000,3,7.516,,,3.305,infaisable
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,pavage,8,0.50,False,False,,,,15,0.500,0.1266,0.0000,3,7.516,,,2.807,infaisable
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.50,False,False,,,,15,0.500,0.1266,0.0000,3,7.516,,,3.049,infaisable
hd00_018,living+kitchen+bedroom+bathroom,etoile,4,pavage,16,0.00,False,True,4,0.0000,False,15,0.500,0.1266,0.0000,3,7.516,2.538493,0.3377,4.203,ok
