plan_id,mode,amplitude_m,pavage,n_pieces,valide_avant,valide_apres,deplacement_max_m,temps_ms,statut,seed
8b3e6b305c104af9dcbab3060fd7f998,retrecir,0.1,True,6,False,True,0.100000,4.548,ok,411222010
8b3e6b305c104af9dcbab3060fd7f998,retrecir,0.25,False,6,False,False,,3.660,invariant_viole,1725424144
8b3e6b305c104af9dcbab3060fd7f998,retrecir,0.25,True,6,False,True,0.250000,4.092,ok,1725424144
8b3e6b305c104af9dcbab3060fd7f998,retrecir,0.5,False,6,False,False,,3.242,invariant_viole,1767085347
8b3e6b305c104af9dcbab3060fd7f998,retrecir,0.5,True,6,False,True,0.500000,3.814,ok,1767085347
8b3e6b305c104af9dcbab3060fd7f998,retrecir,1.0,False,6,False,False,,3.115,invariant_viole,3633999382
8b3e6b305c104af9dcbab3060fd7f998,retrecir,1.0,True,6,False,True,1.000000,3.681,ok,3633999382
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.1,False,6,False,False,,3.151,invariant_viole,404752926
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.1,True,6,False,True,0.100000,5.579,ok,404752926
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.25,False,6,False,False,,3.166,invariant_viole,2287111031
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.25,True,6,False,True,0.250000,3.765,ok,2287111031
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.5,False,6,False,False,,3.190,invariant_viole,3781632190
8b3e6b305c104af9dcbab3060fd7f998,aplatir,0.5,True,6,False,True,0.500000,3.860,ok,3781632190
8b3e6b305c104af9dcbab3060fd7f998,aplatir,1.0,False,6,False,False,,3.216,invariant_viole,1134754996
8b3e6b305c104af9dcbab3060fd7f998,aplatir,1.0,True,6,False,True,1.000000,4.377,ok,1134754996
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.1,False,14,False,True,0.100000,13.643,ok,2166462715
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.1,True,14,False,True,0.100000,11.207,ok,2166462715
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.25,False,14,False,True,0.250000,10.437,ok,2485185933
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.25,True,14,False,True,0.250000,12.578,ok,2485185933
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.5,False,14,False,True,0.500000,10.249,ok,848842344
130efbff1a54cde2a9feb58dac2a7c82,deplacer,0.5,True,14,False,True,0.500000,10.964,ok,848842344
130efbff1a54cde2a9feb58dac2a7c82,deplacer,1.0,False,14,False,True,1.000000,10.300,ok,2235966828
130efbff1a54cde2a9feb58dac2a7c82,deplacer,1.0,True,14,False,True,1.000000,11.339,ok,2235966828
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.1,False,14,False,False,,7.991,invariant_viole,2342006208
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.1,True,14,False,False,,10.386,infaisable,2342006208
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.25,False,14,False,True,0.250000,13.456,ok,209794305
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.25,True,14,False,True,0.250000,18.006,ok,209794305
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.5,False,14,False,True,0.500000,11.586,ok,529066284
130efbff1a54cde2a9feb58dac2a7c82,elargir,0.5,True,14,False,True,0.500000,12.684,ok,529066284
130efbff1a54cde2a9feb58dac2a7c82,elargir,1.0,False,14,False,True,1.000000,10.595,ok,1808828866
130efbff1a54cde2a9feb58dac2a7c82,elargir,1.0,True,14,False,True,1.000000,11.678,ok,1808828866
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.1,False,14,False,False,,7.730,invariant_viole,1697636917
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.1,True,14,False,True,0.100000,10.898,ok,1697636917
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.25,False,14,False,False,,7.714,invariant_viole,2737470337
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.25,True,14,False,True,0.250000,11.525,ok,2737470337
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.5,False,14,False,True,0.500000,9.542,ok,313600599
130efbff1a54cde2a9feb58dac2a7c82,retrecir,0.5,True,14,False,True,0.500000,10.130,ok,313600599
130efbff1a54cde2a9feb58dac2a7c82,retrecir,1.0,False,14,False,False,,8.267,invariant_viole,1379792864
130efbff1a54cde2a9feb58dac2a7c82,retrecir,1.0,True,14,False,True,1.000000,11.268,ok,1379792864
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.1,False,14,False,False,,9.328,invariant_viole,2876292214
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.1,True,14,False,True,0.100000,10.394,ok,2876292214
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.25,False,14,False,False,,9.124,invariant_viole,2237567994
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.25,True,14,False,True,0.250000,10.643,ok,2237567994
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.5,False,14,False,True,0.500000,10.088,ok,1649492152
130efbff1a54cde2a9feb58dac2a7c82,aplatir,0.5,True,14,False,True,0.500000,14.921,ok,1649492152
130efbff1a54cde2a9feb58dac2a7c82,aplatir,1.0,False,14,False,False,,7.741,invariant_viole,1765252137
130efbff1a54cde2a9feb58dac2a7c82,aplatir,1.0,True,14,False,True,1.000000,13.589,ok,1765252137
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.1,False,11,False,False,,7.258,invariant_viole,3387496946
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.1,True,11,False,True,0.100000,7.264,ok,3387496946
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.25,False,11,False,False,,6.818,invariant_viole,3187825968
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.25,True,11,False,True,0.550050,6.877,ok,3187825968
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.5,False,11,False,True,0.500000,9.910,ok,4055575244
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,0.5,True,11,False,True,0.500000,6.491,ok,4055575244
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,1.0,False,11,False,True,1.000000,6.901,ok,1066292378
30d892ef82d0046e78d9c6f52b6a4d4b,deplacer,1.0,True,11,False,True,1.000000,6.738,ok,1066292378
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.1,False,11,False,True,0.100000,7.535,ok,3423843465
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.1,True,11,False,True,0.100000,6.820,ok,3423843465
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.25,False,11,False,False,,6.776,invariant_viole,3757763729
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.25,True,11,False,True,0.550050,6.360,ok,3757763729
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.5,False,11,False,False,,8.825,invariant_viole,3939497751
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,0.5,True,11,False,True,0.550050,7.892,ok,3939497751
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,1.0,False,11,False,True,1.000000,6.507,ok,2807915801
30d892ef82d0046e78d9c6f52b6a4d4b,elargir,1.0,True,11,False,True,1.000000,8.030,ok,2807915801
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.1,False,11,False,False,,6.684,invariant_viole,311865200
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.1,True,11,False,True,0.100000,7.413,ok,311865200
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.25,False,11,False,False,,6.400,invariant_viole,3850339438
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.25,True,11,False,True,0.250000,8.966,ok,3850339438
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.5,False,11,False,False,,6.173,invariant_viole,2176261520
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,0.5,True,11,False,True,0.500000,7.494,ok,2176261520
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,1.0,False,11,False,False,,6.251,invariant_viole,3317441407
30d892ef82d0046e78d9c6f52b6a4d4b,retrecir,1.0,True,11,False,True,1.000000,7.228,ok,3317441407
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.1,False,11,False,False,,6.615,invariant_viole,723727518
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.1,True,11,False,True,0.100000,7.445,ok,723727518
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.25,False,11,False,False,,5.981,invariant_viole,1316028008
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.25,True,11,False,True,0.250000,10.412,ok,1316028008
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.5,False,11,False,False,,6.863,invariant_viole,899630974
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,0.5,True,11,False,True,0.500000,6.849,ok,899630974
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,1.0,False,11,False,False,,7.545,invariant_viole,3909396161
30d892ef82d0046e78d9c6f52b6a4d4b,aplatir,1.0,True,11,False,True,1.000000,7.514,ok,3909396161
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.1,False,6,False,False,,3.204,invariant_viole,646903859
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.1,True,6,False,True,0.100000,3.983,ok,646903859
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.25,False,6,False,False,,3.091,invariant_viole,3854269045
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.25,True,6,False,True,0.250000,4.685,ok,3854269045
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.5,False,6,False,True,0.500000,3.181,ok,2216765880
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,0.5,True,6,False,True,0.500000,4.159,ok,2216765880
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,1.0,False,6,False,False,,3.383,invariant_viole,4156112534
6901e5daa0e9da0a92ddd0666fe8f440,deplacer,1.0,True,6,False,True,0.942292,4.138,ok,4156112534
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.1,False,6,False,True,0.100000,3.148,ok,2254749706
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.1,True,6,False,True,0.100000,3.741,ok,2254749706
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.25,False,6,False,True,0.250000,3.237,ok,4208190863
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.25,True,6,False,True,0.250000,3.781,ok,4208190863
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.5,False,6,False,False,,2.999,invariant_viole,1043100156
6901e5daa0e9da0a92ddd0666fe8f440,elargir,0.5,True,6,False,True,0.500000,3.724,ok,1043100156
6901e5daa0e9da0a92ddd0666fe8f440,elargir,1.0,False,6,False,True,1.000000,3.271,ok,3009674808
6901e5daa0e9da0a92ddd0666fe8f440,elargir,1.0,True,6,False,True,1.000000,3.866,ok,3009674808
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.1,False,6,False,False,,3.035,invariant_viole,1527742526
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.1,True,6,False,True,0.100000,4.085,ok,1527742526
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.25,False,6,False,False,,4.471,invariant_viole,1230764115
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.25,True,6,False,True,0.250000,6.528,ok,1230764115
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.5,False,6,False,False,,4.284,invariant_viole,428649404
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,0.5,True,6,False,True,0.500000,7.263,ok,428649404
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,1.0,False,6,False,False,,3.222,invariant_viole,3344121866
6901e5daa0e9da0a92ddd0666fe8f440,retrecir,1.0,True,6,False,True,1.700588,5.167,ok,3344121866
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.1,False,6,False,False,,3.260,invariant_viole,1228699268
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.1,True,6,False,True,0.100000,3.853,ok,1228699268
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.25,False,6,False,False,,3.184,invariant_viole,500633059
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.25,True,6,False,True,0.250000,7.365,ok,500633059
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.5,False,6,False,False,,3.289,invariant_viole,2197362703
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,0.5,True,6,False,True,0.500000,5.134,ok,2197362703
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,1.0,False,6,False,False,,3.912,invariant_viole,1679507608
6901e5daa0e9da0a92ddd0666fe8f440,aplatir,1.0,True,6,False,True,1.000000,4.194,ok,1679507608
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.1,False,11,False,True,0.100000,6.314,ok,706420015
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.1,True,11,False,True,0.100000,6.418,ok,706420015
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.25,False,11,False,True,0.250000,12.387,ok,3488728752
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.25,True,11,False,True,0.250000,7.726,ok,3488728752
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.5,False,11,False,True,0.500000,7.792,ok,1342267596
23decdb87b9b3c932733f35e0c2b3b08,deplacer,0.5,True,11,False,True,0.500000,7.713,ok,1342267596
23decdb87b9b3c932733f35e0c2b3b08,deplacer,1.0,False,11,False,True,1.000000,8.010,ok,3054581221
23decdb87b9b3c932733f35e0c2b3b08,deplacer,1.0,True,11,False,True,1.000000,7.922,ok,3054581221
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.1,False,11,False,True,0.100000,6.458,ok,4161607174
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.1,True,11,False,True,0.100000,9.913,ok,4161607174
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.25,False,11,False,True,0.250000,8.205,ok,48132579
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.25,True,11,False,True,0.250000,6.869,ok,48132579
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.5,False,11,False,True,0.500000,6.246,ok,3707559111
23decdb87b9b3c932733f35e0c2b3b08,elargir,0.5,True,11,False,True,0.500000,6.672,ok,3707559111
23decdb87b9b3c932733f35e0c2b3b08,elargir,1.0,False,11,False,True,1.000000,6.748,ok,1556319364
23decdb87b9b3c932733f35e0c2b3b08,elargir,1.0,True,11,False,True,0.907355,6.759,ok,1556319364
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.1,False,11,False,True,0.100000,9.244,ok,693334027
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.1,True,11,False,True,0.100000,15.149,ok,693334027
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.25,False,11,False,True,0.250000,7.668,ok,3757771814
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.25,True,11,False,True,0.250000,9.694,ok,3757771814
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.5,False,11,False,True,0.450140,11.535,ok,1833896756
23decdb87b9b3c932733f35e0c2b3b08,retrecir,0.5,True,11,False,True,0.450140,6.788,ok,1833896756
23decdb87b9b3c932733f35e0c2b3b08,retrecir,1.0,False,11,False,False,,9.576,invariant_viole,3573575524
23decdb87b9b3c932733f35e0c2b3b08,retrecir,1.0,True,11,False,True,1.000000,7.528,ok,3573575524
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.1,False,11,False,False,,6.654,invariant_viole,3554934584
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.1,True,11,False,True,0.100000,7.497,ok,3554934584
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.25,False,11,False,True,0.250000,6.729,ok,639501193
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.25,True,11,False,True,0.250000,7.238,ok,639501193
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.5,False,11,False,False,,6.445,invariant_viole,1588400998
23decdb87b9b3c932733f35e0c2b3b08,aplatir,0.5,True,11,False,True,0.500000,7.497,ok,1588400998
23decdb87b9b3c932733f35e0c2b3b08,aplatir,1.0,False,11,False,False,,8.974,invariant_viole,2156659663
23decdb87b9b3c932733f35e0c2b3b08,aplatir,1.0,True,11,False,True,0.550254,8.034,ok,2156659663
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.1,False,7,False,False,,4.044,invariant_viole,2285332711
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.1,True,7,False,True,0.100000,5.727,ok,2285332711
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.25,False,7,False,True,0.250000,4.486,ok,2314294800
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.25,True,7,False,True,0.250000,4.906,ok,2314294800
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.5,False,7,False,False,,3.841,invariant_viole,1224900620
f0f30341b824303d4ad38fb7d4617bf3,deplacer,0.5,True,7,False,True,0.500000,4.549,ok,1224900620
f0f30341b824303d4ad38fb7d4617bf3,deplacer,1.0,False,7,False,False,,3.776,invariant_viole,2292615802
f0f30341b824303d4ad38fb7d4617bf3,deplacer,1.0,True,7,False,True,1.000000,5.279,ok,2292615802
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.1,False,7,False,True,0.100000,4.433,ok,941849915
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.1,True,7,False,True,0.100000,4.558,ok,941849915
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.25,False,7,False,True,0.250000,5.569,ok,2764747166
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.25,True,7,False,True,0.250000,4.193,ok,2764747166
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.5,False,7,False,True,0.500000,6.390,ok,2204062750
f0f30341b824303d4ad38fb7d4617bf3,elargir,0.5,True,7,False,True,0.500000,4.691,ok,2204062750
f0f30341b824303d4ad38fb7d4617bf3,elargir,1.0,False,7,False,True,1.000000,4.631,ok,2314309035
f0f30341b824303d4ad38fb7d4617bf3,elargir,1.0,True,7,False,True,1.000000,4.828,ok,2314309035
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.1,False,7,False,False,,3.923,invariant_viole,714954783
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.1,True,7,False,True,0.100000,4.547,ok,714954783
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.25,False,7,False,True,0.250000,4.583,ok,1467111046
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.25,True,7,False,True,0.250000,4.666,ok,1467111046
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.5,False,7,False,False,,3.825,invariant_viole,2522064060
f0f30341b824303d4ad38fb7d4617bf3,retrecir,0.5,True,7,False,True,0.500000,4.986,ok,2522064060
f0f30341b824303d4ad38fb7d4617bf3,retrecir,1.0,False,7,False,False,,3.818,invariant_viole,2602792240
f0f30341b824303d4ad38fb7d4617bf3,retrecir,1.0,True,7,False,True,1.000000,4.556,ok,2602792240
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.1,False,7,False,False,,3.729,invariant_viole,3947118421
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.1,True,7,False,True,0.100000,5.483,ok,3947118421
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.25,False,7,False,False,,4.025,invariant_viole,1300908238
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.25,True,7,False,True,0.250000,4.755,ok,1300908238
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.5,False,7,False,False,,3.846,invariant_viole,2860737177
f0f30341b824303d4ad38fb7d4617bf3,aplatir,0.5,True,7,False,True,0.500000,4.513,ok,2860737177
f0f30341b824303d4ad38fb7d4617bf3,aplatir,1.0,False,7,False,False,,3.794,invariant_viole,214735335
f0f30341b824303d4ad38fb7d4617bf3,aplatir,1.0,True,7,False,True,1.000000,5.267,ok,214735335
d9082218e55a2ce70645d3cd31c98272,deplacer,0.1,False,7,False,False,,4.853,invariant_viole,2325437509
d9082218e55a2ce70645d3cd31c98272,deplacer,0.1,True,7,False,False,,6.751,infaisable,2325437509
d9082218e55a2ce70645d3cd31c98272,deplacer,0.25,False,7,False,True,0.250000,4.048,ok,4101142506
d9082218e55a2ce70645d3cd31c98272,deplacer,0.25,True,7,False,True,0.250000,4.907,ok,4101142506
d9082218e55a2ce70645d3cd31c98272,deplacer,0.5,False,7,False,True,0.500000,6.371,ok,1930452464
d9082218e55a2ce70645d3cd31c98272,deplacer,0.5,True,7,False,True,0.500000,6.763,ok,1930452464
d9082218e55a2ce70645d3cd31c98272,deplacer,1.0,False,7,False,False,,4.835,invariant_viole,1623086529
d9082218e55a2ce70645d3cd31c98272,deplacer,1.0,True,7,False,False,,5.387,infaisable,1623086529
d9082218e55a2ce70645d3cd31c98272,elargir,0.1,False,7,False,True,0.100000,5.048,ok,2529743381
d9082218e55a2ce70645d3cd31c98272,elargir,0.1,True,7,False,True,0.100000,4.343,ok,2529743381
d9082218e55a2ce70645d3cd31c98272,elargir,0.25,False,7,False,True,0.250000,4.480,ok,1423528847
d9082218e55a2ce70645d3cd31c98272,elargir,0.25,True,7,False,True,0.250000,6.201,ok,1423528847
d9082218e55a2ce70645d3cd31c98272,elargir,0.5,False,7,False,True,0.500000,4.335,ok,3756338790
d9082218e55a2ce70645d3cd31c98272,elargir,0.5,True,7,False,True,0.500000,4.231,ok,3756338790
d9082218e55a2ce70645d3cd31c98272,elargir,1.0,False,7,False,True,1.000000,4.569,ok,1377278421
d9082218e55a2ce70645d3cd31c98272,elargir,1.0,True,7,False,True,1.000000,4.181,ok,1377278421
d9082218e55a2ce70645d3cd31c98272,retrecir,0.1,False,7,False,False,,4.587,invariant_viole,1580343802
d9082218e55a2ce70645d3cd31c98272,retrecir,0.1,True,7,False,True,0.100000,5.429,ok,1580343802
d9082218e55a2ce70645d3cd31c98272,retrecir,0.25,False,7,False,False,,4.250,invariant_viole,2745862034
d9082218e55a2ce70645d3cd31c98272,retrecir,0.25,True,7,False,True,0.250000,4.174,ok,2745862034
d9082218e55a2ce70645d3cd31c98272,retrecir,0.5,False,7,False,False,,4.163,invariant_viole,3210246859
d9082218e55a2ce70645d3cd31c98272,retrecir,0.5,True,7,False,True,0.500000,4.248,ok,3210246859
d9082218e55a2ce70645d3cd31c98272,retrecir,1.0,False,7,False,False,,3.829,invariant_viole,2352019259
d9082218e55a2ce70645d3cd31c98272,retrecir,1.0,True,7,False,True,1.000000,6.549,ok,2352019259
d9082218e55a2ce70645d3cd31c98272,aplatir,0.1,False,7,False,False,,5.141,invariant_viole,2631945101
d9082218e55a2ce70645d3cd31c98272,aplatir,0.1,True,7,False,True,0.100000,5.847,ok,2631945101
d9082218e55a2ce70645d3cd31c98272,aplatir,0.25,False,7,False,False,,5.040,invariant_viole,315714420
d9082218e55a2ce70645d3cd31c98272,aplatir,0.25,True,7,False,True,0.250000,4.498,ok,315714420
d9082218e55a2ce70645d3cd31c98272,aplatir,0.5,False,7,False,False,,6.621,invariant_viole,3186026691
d9082218e55a2ce70645d3cd31c98272,aplatir,0.5,True,7,False,True,0.500000,4.671,ok,3186026691
d9082218e55a2ce70645d3cd31c98272,aplatir,1.0,False,7,False,False,,4.315,invariant_viole,3389204578
d9082218e55a2ce70645d3cd31c98272,aplatir,1.0,True,7,False,True,1.000000,5.164,ok,3389204578
24fc5e87d335af8883451825f4e4561f,deplacer,0.1,False,6,False,True,0.100000,5.448,ok,3966651991
24fc5e87d335af8883451825f4e4561f,deplacer,0.1,True,6,False,True,0.100000,4.268,ok,3966651991
24fc5e87d335af8883451825f4e4561f,deplacer,0.25,False,6,False,True,0.250000,6.134,ok,315829319
24fc5e87d335af8883451825f4e4561f,deplacer,0.25,True,6,False,True,0.250000,4.870,ok,315829319
24fc5e87d335af8883451825f4e4561f,deplacer,0.5,False,6,False,True,0.500000,5.107,ok,3736454043
24fc5e87d335af8883451825f4e4561f,deplacer,0.5,True,6,False,True,0.500000,4.394,ok,3736454043
24fc5e87d335af8883451825f4e4561f,deplacer,1.0,False,6,False,True,1.000000,5.679,ok,206699871
24fc5e87d335af8883451825f4e4561f,deplacer,1.0,True,6,False,True,1.000000,4.598,ok,206699871
24fc5e87d335af8883451825f4e4561f,elargir,0.1,False,6,False,True,0.100000,4.820,ok,1214874775
24fc5e87d335af8883451825f4e4561f,elargir,0.1,True,6,False,True,0.100000,5.386,ok,1214874775
24fc5e87d335af8883451825f4e4561f,elargir,0.25,False,6,False,True,0.250000,4.400,ok,2042473217
24fc5e87d335af8883451825f4e4561f,elargir,0.25,True,6,False,True,0.250000,4.288,ok,2042473217
24fc5e87d335af8883451825f4e4561f,elargir,0.5,False,6,False,False,,3.829,invariant_viole,4271671701
24fc5e87d335af8883451825f4e4561f,elargir,0.5,True,6,False,False,,4.688,infaisable,4271671701
24fc5e87d335af8883451825f4e4561f,elargir,1.0,False,6,False,False,,3.373,invariant_viole,1807725974
24fc5e87d335af8883451825f4e4561f,elargir,1.0,True,6,False,False,,5.216,infaisable,1807725974
24fc5e87d335af8883451825f4e4561f,retrecir,0.1,False,6,False,False,,3.408,invariant_viole,3686834434
24fc5e87d335af8883451825f4e4561f,retrecir,0.1,True,6,False,True,0.100000,4.014,ok,3686834434
24fc5e87d335af8883451825f4e4561f,retrecir,0.25,False,6,False,False,,4.929,invariant_viole,3549410863
24fc5e87d335af8883451825f4e4561f,retrecir,0.25,True,6,False,True,0.250000,4.142,ok,3549410863
24fc5e87d335af8883451825f4e4561f,retrecir,0.5,False,6,False,False,,3.509,invariant_viole,2079798028
24fc5e87d335af8883451825f4e4561f,retrecir,0.5,True,6,False,True,0.500000,4.134,ok,2079798028
24fc5e87d335af8883451825f4e4561f,retrecir,1.0,False,6,False,False,,3.426,invariant_viole,3211876323
24fc5e87d335af8883451825f4e4561f,retrecir,1.0,True,6,False,True,0.464683,4.489,ok,3211876323
24fc5e87d335af8883451825f4e4561f,aplatir,0.1,False,6,False,False,,3.330,invariant_viole,2434021396
24fc5e87d335af8883451825f4e4561f,aplatir,0.1,True,6,False,True,0.100000,4.405,ok,2434021396
24fc5e87d335af8883451825f4e4561f,aplatir,0.25,False,6,False,False,,3.754,invariant_viole,9746432
24fc5e87d335af8883451825f4e4561f,aplatir,0.25,True,6,False,True,0.250000,4.812,ok,9746432
24fc5e87d335af8883451825f4e4561f,aplatir,0.5,False,6,False,False,,4.478,invariant_viole,813362578
24fc5e87d335af8883451825f4e4561f,aplatir,0.5,True,6,False,True,0.500000,4.531,ok,813362578
24fc5e87d335af8883451825f4e4561f,aplatir,1.0,False,6,False,False,,3.441,invariant_viole,1023211345
24fc5e87d335af8883451825f4e4561f,aplatir,1.0,True,6,False,True,1.000000,4.203,ok,1023211345
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.1,False,7,False,True,0.100000,4.483,ok,656281979
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.1,True,7,False,True,0.100000,4.444,ok,656281979
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.25,False,7,False,True,0.250000,3.834,ok,3869698152
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.25,True,7,False,True,0.250000,4.637,ok,3869698152
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.5,False,7,False,True,0.500000,6.256,ok,1049164532
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,0.5,True,7,False,True,0.500000,4.782,ok,1049164532
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,1.0,False,7,False,False,,6.314,invariant_viole,2457792701
19eda56a7dd7f2bbf244a0710bbd2c71,deplacer,1.0,True,7,False,False,,5.975,infaisable,2457792701
