plan_id,programme,graphe,n_pieces,mode,budget,largeur_min,valide_avant,valide_apres,n_pieces_apres,cote_min_apres,intact,cellules,recouvrements_avant,part_jour_avant,part_trou_avant,morceaux_avant,cote_m,deplacement_max_m,deplacement_relatif,temps_ms,statut
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,4,0.50,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,3.941,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,8,0.50,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.018,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,16,0.50,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.153,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,16,0.00,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.159,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,16,0.25,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.148,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,16,1.00,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.245,trame
hd0079,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,anneau,8,pavage,16,1.80,False,False,,,,132,2.000,0.2753,0.0000,2,11.417,,,2.398,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,base,,0.50,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,4.375,invariant_viole
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,0,0.50,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,1.076,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,4,0.50,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,1.660,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,8,0.50,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,1.892,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.50,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,2.109,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.00,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,2.349,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.25,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,2.057,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.00,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,2.219,trame
hd0080,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.80,False,False,,,,135,1.000,0.1744,0.0000,4,10.451,,,2.094,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,base,,0.50,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,3.421,invariant_viole
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,0,0.50,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,0.936,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,4,0.50,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.093,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,8,0.50,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.147,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.50,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.754,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.00,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.553,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.25,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.012,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.00,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.058,trame
hd0081,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.80,False,False,,,,108,1.500,0.1779,0.0000,4,9.488,,,2.344,trame
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,base,,0.50,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,3.525,invariant_viole
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,0,0.50,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,0.934,trame
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,4,0.50,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,1.440,trame
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,8,0.50,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,1.922,trame
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.50,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,7.655,infaisable
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.00,False,True,8,0.0000,False,140,1.500,0.4204,0.0000,2,11.403,3.614312,0.3170,9.149,ok
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.25,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,8.471,infaisable
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.00,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,7.290,infaisable
hd0082,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.80,False,False,,,,140,1.500,0.4204,0.0000,2,11.403,,,8.104,infaisable
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,base,,0.50,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,3.425,invariant_viole
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,0,0.50,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,0.963,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,4,0.50,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,1.302,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,8,0.50,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,2.512,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.50,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,1.738,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.00,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,1.680,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,0.25,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,2.456,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.00,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,1.645,trame
hd0083,living+kitchen+dining+bedroom+bedroom+bathroom+office+hallway,etoile,8,pavage,16,1.80,False,False,,,,156,1.250,0.3578,0.0000,4,10.920,,,1.593,trame
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,base,,0.50,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,3.544,invariant_viole
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,0,0.50,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,0.851,trame
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,4,0.50,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,1.191,trame
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,8,0.50,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,1.593,trame
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.50,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,5.062,infaisable
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.00,False,True,8,0.0000,False,90,2.750,0.0637,0.0000,2,11.020,4.969679,0.4510,4.426,ok
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.25,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,5.420,infaisable
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.00,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,4.954,infaisable
hd0084,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.80,False,False,,,,90,2.750,0.0637,0.0000,2,11.020,,,4.935,infaisable
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,base,,0.50,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,3.555,invariant_viole
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,0,0.50,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,0.873,trame
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,4,0.50,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,1.315,trame
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,8,0.50,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,1.721,trame
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.50,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,5.005,infaisable
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.00,False,True,8,0.0000,False,132,2.500,0.3177,0.0001,2,12.112,7.951486,0.6565,4.986,ok
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.25,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,5.587,infaisable
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.00,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,6.147,infaisable
hd0085,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.80,False,False,,,,132,2.500,0.3177,0.0001,2,12.112,,,11.554,infaisable
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,base,,0.50,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,3.870,invariant_viole
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,0,0.50,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,0.985,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,4,0.50,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.269,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,8,0.50,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.602,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.50,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.797,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.00,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.798,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.25,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,2.174,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.00,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.922,trame
hd0086,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.80,False,False,,,,56,2.500,0.1499,0.0000,2,11.269,,,1.949,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,base,,0.50,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,4.047,invariant_viole
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,0,0.50,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,0.944,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,4,0.50,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.384,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,8,0.50,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.949,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.50,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.825,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.00,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.785,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,0.25,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.761,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.00,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.760,trame
hd0087,living+kitchen+bedroom+bedroom+bathroom+storage+office+hallway,plausible,8,pavage,16,1.80,False,False,,,,120,3.000,0.1788,0.0001,1,12.112,,,1.749,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,base,,0.50,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,3.599,invariant_viole
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,0,0.50,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,0.952,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,4,0.50,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,1.551,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,8,0.50,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,1.804,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.50,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,2.250,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.00,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,2.230,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.25,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,2.214,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.00,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,2.230,trame
hd0088,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.80,False,False,,,,140,2.222,0.1878,0.0000,2,11.417,,,2.604,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,base,,0.50,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,3.429,invariant_viole
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,0,0.50,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,0.909,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,4,0.50,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,1.343,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,8,0.50,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,1.942,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.50,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,2.534,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.00,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,3.783,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.25,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,2.834,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.00,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,3.135,trame
hd0089,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.80,False,False,,,,132,1.333,0.3376,0.0000,4,13.334,,,3.141,trame
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,base,,0.50,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,4.327,invariant_viole
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,0,0.50,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,1.457,trame
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,4,0.50,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,1.977,trame
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,8,0.50,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,2.859,trame
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.50,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,9.527,infaisable
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.00,False,True,9,0.0000,False,132,1.556,0.5255,0.0000,3,11.907,9.668284,0.8120,11.121,ok
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.25,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,10.754,infaisable
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.00,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,7.687,infaisable
hd0090,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.80,False,False,,,,132,1.556,0.5255,0.0000,3,11.907,,,10.087,infaisable
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,base,,0.50,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,5.963,invariant_viole
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,0,0.50,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,1.255,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,4,0.50,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,2.252,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,8,0.50,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,3.093,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.50,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,5.682,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.00,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,4.269,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,0.25,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,3.866,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.00,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,4.322,trame
hd0091,living+kitchen+dining+bedroom+bedroom+bedroom+bathroom+bathroom+hallway,chaine,9,pavage,16,1.80,False,False,,,,130,1.556,0.2780,0.0000,3,12.298,,,3.913,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,base,,0.50,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,5.799,invariant_viole
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,0,0.50,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,1.086,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,4,0.50,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,1.632,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,8,0.50,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,1.895,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.50,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,2.387,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.00,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,2.586,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.25,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,2.371,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.00,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,2.301,trame
hd0092,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.80,False,False,,,,99,1.556,0.1188,0.0000,3,11.105,,,3.821,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,base,,0.50,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,4.082,invariant_viole
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,0,0.50,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,0.982,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,4,0.50,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,2.105,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,8,0.50,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.747,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.50,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.757,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.00,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.940,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.25,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.719,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.00,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.621,trame
hd0093,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.80,False,False,,,,130,1.333,0.0989,0.0000,4,12.314,,,1.620,trame
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,base,,0.50,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,5.269,invariant_viole
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,0,0.50,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,1.241,trame
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,4,0.50,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,1.361,trame
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,8,0.50,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,5.572,infaisable
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.50,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,6.368,infaisable
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.00,False,True,9,0.0000,False,143,1.111,0.1369,0.0000,5,10.900,3.614312,0.3316,5.467,ok
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,0.25,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,5.616,infaisable
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.00,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,8.759,infaisable
hd0094,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,16,1.80,False,False,,,,143,1.111,0.1369,0.0000,5,10.900,,,6.245,infaisable
hd0095,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,base,,0.50,False,False,,,,120,0.889,0.2622,0.0000,5,11.282,,,3.314,invariant_viole
hd0095,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,0,0.50,False,False,,,,120,0.889,0.2622,0.0000,5,11.282,,,0.889,trame
hd0095,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,4,0.50,False,False,,,,120,0.889,0.2622,0.0000,5,11.282,,,1.328,trame
hd0095,living+kitchen+bedroom+bedroom+bedroom+bathroom+bathroom+storage+office,anneau,9,pavage,8,0.50,False,False,,,,120,0.889,0.2622,0.0000,5,11.282,,,1.797,trame
